GameID,Name,Genre,rating,userID
15377,Kawaii Koinu DS 3,Simulation,3,7294
15378,Chuugen no Hasha: Sangoku Shouseiden,Strategy,5,18340
15379,Chevrolet Camaro: Wild Ride,Racing,4,17974
15380,The Sims 2: Happy Holiday Stuff,Simulation,1,8349
15381,Largo Winch .// Commando Sar,Adventure,4,19843
15382,Joker no Kuni no Alice: Wonderful Wonder World,Adventure,3,11272
15383,Cross Treasures,Role-Playing,1,13411
15384,Ruff Trigger: The Vanocore Conspiracy,Platform,4,14867
15385,Silent Bomber,Action,5,12839
15386,Samurai & Dragons,Action,4,785
15387,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.7,Misc,4,2311
15388,Elminage Original: Majo to Megami to Kamigami no Yubiwa,Role-Playing,1,16440
15389,TalkMan,Misc,4,9491
15390,XGRA: Extreme G Racing Association,Racing,1,19334
15391,Uta no * Prince-Sama,Adventure,2,3751
15392,Ridge Racer Unbounded,Racing,1,1145
15393,Elminage Gothic: Ulm Zakir to Yami no Gishiki,Role-Playing,3,8247
15394,Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable - 21st Century Star Navigator,Misc,2,18298
15395,Crayon Shin-Chan: Uchuu de Achoo!? Yuujou no Oba-Karate!!,Action,5,3712
15396,Invizimals: The Resistance,Role-Playing,4,14955
15397,Anima - Gate of Memories,Action,5,5995
15398,B-17: Fortress in the Sky,Simulation,2,7618
15399,Mushishi: Amefuru Sato,Simulation,3,19123
15400,Arcana Famiglia: Vascello Phantasma no Majutsushi,Action,5,2596
15401,The Legend of Heroes: Trails in the Sky Second Chapter,Role-Playing,1,6604
15402,Motocross Mania 3,Racing,2,6365
15403,Psycho-Pass: Mandatory Happiness,Adventure,5,569
15404,ESPN MLS ExtraTime 2002,Sports,2,2022
15405,Winning Post 7: Maximum 2007,Sports,1,17739
15406,Resident Evil: Umbrella Corps,Action,2,2597
15407,Strike Witches: Anata to Dekiru Koto - A Little Peaceful Days,Action,3,1406
15408,Vitamin R,Adventure,2,3076
15409,Fist of the North Star: Ken's Rage 2,Fighting,3,8662
15410,Maximum Racing: Crash Car Racer,Racing,5,4516
15411,Dragon Ball Z: Buu's Fury / Dragon Ball GT: Transformation,Action,5,9891
15412,Deus Ex: Mankind Divided,Role-Playing,4,6336
15413,Guitar Freaks V2 & DrumMania V2,Simulation,5,8928
15414,Backyard Baseball '09,Sports,3,15399
15415,Puzzle City,Puzzle,4,2428
15416,Gakuen K: Wonderful School Days,Adventure,2,13633
15417,Worms,Strategy,3,4430
15418,RollerCoaster Tycoon World,Simulation,5,13828
15419,Pastel Chime Continue,Adventure,5,10725
15420,Trapped Dead,Strategy,2,7244
15421,Super Fruit Fall,Puzzle,5,4422
15422,Zwei!!,Role-Playing,4,10607
15423,Pump It Up: Exceed,Misc,1,15209
15424,Ro-Kyu-Bu! Lost Secret,Adventure,1,18680
15425,CV Casting Voice,Adventure,4,10477
15426,Littlest Pet Shop,Simulation,2,2263
15427,Net High,Adventure,2,7549
15428,Malice,Platform,3,13558
15429,Defendin' De Penguin,Strategy,3,15945
15430,The Sims 2: Family Fun Stuff,Simulation,2,10432
15431,Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection,Role-Playing,5,2917
15432,Worldwide Soccer Manager 2007,Sports,4,13509
15433,Heroes of the Pacific,Simulation,2,19824
15434,Kokoro Connect: Yochi Random,Action,3,6871
15435,Tenkai Knights: Brave Battle,Action,2,5377
15436,Mount & Blade: Warband,Role-Playing,2,5268
15437,Horrid Henry: Missions of Mischief,Adventure,3,19836
15438,Dark Tales: Edgar Allan Poe's The Premature Burial,Puzzle,4,1543
15439,Painkiller: Hell & Damnation,Shooter,3,10280
15440,Resident Evil Zero,Action,4,2239
15441,Warship Gunner 2 Portable,Simulation,4,11867
15442,Nervous Brickdown,Puzzle,3,5861
15443,Downtown Nekketsu Jidaigek,Action,2,7940
15444,Mini Ninjas,Action,2,14747
15445,Legend of Kay Anniversary,Action,3,4541
15446,NHL 09,Sports,5,15588
15447,Spanish for Everyone!,Puzzle,3,13994
15448,Battle Princess of Arcadias,Role-Playing,1,11962
15449,Nobunaga's Ambition: Tenshouki with Power-Up Kit HD Version,Strategy,2,4569
15450,Germany's Next Topmodel 2011,Simulation,5,10747
15451,Uchuu Keiji Tamashii: The Space Sheriff Spirits,Action,4,1309
15452,Angelique Retour,Action,4,7682
15453,Winx Club: Saving Alfea,Action,4,14815
15454,UFO: Trilogy,Strategy,1,7796
15455,Mount & Blade Collection,Role-Playing,5,7304
15456,Car Battler Joe,Role-Playing,5,15088
15457,Vietcong,Shooter,4,4660
15458,StormLover Karen!!,Adventure,2,4329
15459,Digimon Rumble Arena 2,Fighting,1,14520
15460,Steins;Gate: Hiyoku Renri no Darling,Adventure,2,4866
15461,Ten Pin Alley 2,Sports,4,15371
15462,Coded Soul: Uke Keigareshi Idea,Role-Playing,3,1969
15463,Starship Troopers,Shooter,4,5832
15464,AIR,Adventure,4,3764
15465,Crysis: Warhead,Shooter,3,508
15466,Hana to Otome ni Shukufuku o: Harekaze no Okurimono,Adventure,4,9531
15467,Dino Dini's Kick Off Revival,Sports,5,14502
15468,Garfield Gets Real,Action,1,1225
15469,Mighty No. 9,Platform,2,18868
15470,Atlantic Quest,Puzzle,3,6609
15471,Tycoon City: New York,Strategy,1,18695
15472,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5,Action,2,7890
15473,Agatha Christie: The ABC Murders,Adventure,2,9608
15474,Virtua Pro Football,Sports,5,5424
15475,Date-A-Live Twin Edition: Rio Reincarnation,Action,3,2475
15476,Adidas Power Soccer 98,Sports,3,16202
15477,Natsuiro High School: Seishun Hakusho,Action,4,14742
15478,Black Rose Valkyrie,Role-Playing,5,11042
15479,Yu-Gi-Oh! 5D's Wheelie Breakers (JP sales),Racing,2,4647
15480,Heroes VS,Fighting,2,10194
15481,Kazoku Keikaku,Adventure,4,18531
15482,Sotsugyou II: Neo Generation Special,Simulation,5,10802
15483,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",Shooter,3,18492
15484,Agatha Christie's The ABC Murders,Adventure,5,16258
15485,Tom Clancy's Splinter Cell Classic Trilogy HD,Action,4,19839
15486,Aoishiro,Adventure,2,12390
15487,Rainbow Islands Revolution,Platform,3,13197
15488,"Warhammer 40,000: Dawn of War: Soulstorm",Strategy,4,19653
15489,Virtual Kasparov,Strategy,2,11949
15490,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,Platform,2,3652
15491,Dynasty Warriors 8: Empires,Action,3,10300
15492,Mary King's Riding School,Simulation,5,7716
15493,Devil Survivor: Over Clock,Strategy,2,9999
15494,PC Engine Best Collection: Tengai Makyou Collection,Role-Playing,1,9815
15495,Commandos 3: Destination Berlin,Strategy,3,11045
15496,Otoko Yukaku,Action,1,13203
15497,Speed Kings,Racing,5,19094
15498,Spirits and Demons: 5 Game Pack,Misc,2,6392
15499,Rose to Tasogare no Kojou,Action,5,1887
15500,Army Rescue,Shooter,4,377
15501,Azada,Puzzle,5,18056
15502,ESPN MLS ExtraTime 2002,Sports,4,19458
15503,Zettai Meikyuu Grimm: Nanatsu no Kagi to Rakuen no Otome,Misc,4,16594
15504,Dreamer Series: Horse Trainer,Simulation,4,7778
15505,Hogs of War,Strategy,4,18201
15506,Katekyoo Hitman Reborn! Dream Hyper Battle!,Fighting,5,4480
15507,Muchi Muchi Pork & Pink Sweets,Shooter,2,19604
15508,Point Blank 3,Shooter,3,11328
15509,Meiji Toukyou Renka,Adventure,1,6661
15510,Sengoku Basara: Sanada Yukimura-Den,Action,4,3512
15511,Hakuoki: Shinkai - Hana no Shou,Adventure,4,19801
15512,Mushihimesama,Action,3,18826
15513,Uru: Ages Beyond Myst,Adventure,4,4365
15514,Higurashi no Naku Koro ni: Jan,Misc,2,19741
15515,Soukoku no Kusabi: Hiiro no Kakera 3 - Ashita e no Tobira,Action,4,1015
15516,Elvandia Story,Role-Playing,5,14446
15517,Triggerheart Excelica Enhanced,Shooter,3,12063
15518,Puzzle Star Sweep,Puzzle,1,12405
15519,Battle Spirits: Kiseki no Hasha,Role-Playing,2,12839
15520,X-Plane 10 Global,Simulation,4,2730
15521,Chrysler Classic Racing,Racing,1,6398
15522,The Conveni 4,Simulation,5,4964
15523,The Cheetah Girls,Misc,1,3768
15524,Charlie's Angels,Action,2,6181
15525,WRC 2: FIA World Rally Championship,Racing,2,9841
15526,uDraw Studio: Instant Artist,Misc,5,4970
15527,Seitokai no Ichizon: DS-suru Seitokai,Adventure,3,285
15528,Teenage Mutant Ninja Turtles Double Pack,Action,5,16683
15529,Prism Ark: Awake,Adventure,4,11128
15530,Rozen Maiden: Duellwalzer,Adventure,1,17581
15531,Rugby 06,Sports,2,14119
15532,Marvel Avengers: Battle for Earth,Action,3,4785
15533,Winter Blast: 9 Snow & Ice Games,Sports,5,1824
15534,Natsuiro High School: Seishun Hakusho,Action,1,2459
15535,Kamen Rider: Battride War II,Action,3,14375
15536,Shrek / Shark Tale Game Boy Advance Video,Misc,2,10659
15537,Urban Chaos: Riot Response,Shooter,1,14779
15538,Ginga Fukei Densetsu: Sapphire,Shooter,4,1207
15539,Katekyoo Hitman Reborn!! Let's Ansatsu!? Nerawareta 10 Daime!,Action,3,13090
15540,The Mummy,Action,1,6099
15541,Guitar Freaks V3 & DrumMania V3,Simulation,2,4522
15542,The Talos Principle,Puzzle,3,10007
15543,The Crow: City of Angels,Action,1,12423
15544,Legendary,Shooter,2,12491
15545,Snow Portable,Adventure,3,10219
15546,Poyo Poyo Kansatsu Nikki,Action,1,11270
15547,Jinsei Game DS,Misc,2,15628
15548,Guitar Freaks & DrumMania: Masterpiece Gold,Simulation,3,10850
15549,Broken Sword: The Sleeping Dragon,Adventure,5,6911
15550,Reversal Challenge,Misc,2,8614
15551,Wild West Shootout,Shooter,4,17815
15552,Miyako,Adventure,5,17438
15553,Motto NUGA-CEL!,Adventure,4,12834
15554,Yu-Gi-Oh! GX: The Beginning of Destiny (JP sales),Strategy,1,3727
15555,11eyes: CrossOver,Adventure,3,2779
15556,Super Dodge Ball,Sports,5,4997
15557,Tsuki ni Yori Sou Otome no Sahou: Hidamari no Hibi,Adventure,4,5598
15558,Gon: BakuBakuBakuBaku Adventure,Action,4,8217
15559,Style Book: Junior City,Misc,1,19382
15560,Amatsumi Sora ni! Kumo no Hatate ni,Adventure,4,18196
15561,Garfield's Nightmare,Platform,4,4636
15562,Earth Seeker,Role-Playing,5,10053
15563,Downtown Nekketsu Koushinkyoku: Soreyuke Daiundoukai All-Star Special,Action,2,16063
15564,Lovely x Cation 1 & 2,Action,1,3691
15565,Barbie as the Princess and the Pauper,Adventure,2,2074
15566,Blood Bowl: Legendary Edition,Sports,5,17611
15567,Tantei Opera: Milky Holmes,Adventure,2,5896
15568,Pirates of the Burning Sea,Role-Playing,5,5167
15569,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.8,Misc,5,11915
15570,Mary King's Riding School 2,Simulation,4,18407
15571,Micro Machines V4,Racing,2,10788
15572,Entaku no Seito: The Eternal Legend,Role-Playing,2,11782
15573,New Atelier Rorona: Hajimari no Monogatari,Action,1,3420
15574,WorldShift,Strategy,1,9565
15575,The Crew: Wild Run,Action,5,13321
15576,Casper's Scare School: Spooky Sports Day,Sports,4,19584
15577,7 Roses: A Darkness Rises,Misc,5,13934
15578,My Hero: Doctor,Action,1,15173
15579,Sega Ages 2500 Series Vol. 29: Monster World Complete Collection,Role-Playing,1,17702
15580,Bakumatsu Rock: Ultra Soul,Misc,1,6612
15581,Metal Fight Beyblade Portable: Chouzetsu Tensei Vulcan Horses,Action,3,11016
15582,Cabela's Alaskan Adventure,Sports,1,19778
15583,Elf Bowling 1 & 2,Sports,3,2504
15584,Niko Puchi Girls Runway,Misc,1,17398
15585,MotoGP 14,Racing,4,10166
15586,Bomberman 2,Puzzle,4,17914
15587,Arabians Lost: The Engagement on Desert,Adventure,4,8195
15588,Densha de Go! Tokubetsu-hen: Fukkatsu Shouwa no Yamatesen,Simulation,1,7564
15589,Summon Night Granthese: Horobi no Ken to Yakusoku no Kishi,Role-Playing,5,12543
15590,Gakken DS: Shin TOEIC Test Kanzen Kouryaku,Misc,1,11983
15591,SD Gundam Sangokuden Brave Battle Warriors: Shin Mirisha Taisen,Action,2,8762
15592,Peggle Nights,Puzzle,1,6118
15593,Starry ? Sky: After Summer,Misc,3,11382
15594,Puzzle Guzzle,Puzzle,2,3619
15595,ESPN NFL Primetime 2002,Sports,5,11215
15596,Gallop Racer Inbreed,Sports,4,8975
15597,Myth Makers: Super Kart GP,Racing,2,6635
15598,Red Ninja: End of Honor,Action,2,7913
15599,Ketsui: Kizuna Jigoku Tachi Extra,Shooter,5,9030
15600,Frisbee Disc Freestyle / Frisbee Disc Golf,Sports,2,7196
15601,Call of Duty: Modern Warfare Trilogy,Shooter,4,5545
15602,The King of Fighters Collection: The Orochi Saga (JP sales),Fighting,5,17183
15603,Emergency 2012,Simulation,2,896
15604,Command & Conquer 3: Kane's Wrath,Strategy,1,12261
15605,Suzumiya Haruhi-Chan no Mahjong,Misc,1,15396
15606,Tsuki no Hikari: Shizumeru Kane no Satsujin,Adventure,4,7342
15607,Aqua Panic!,Puzzle,5,7667
15608,James Bond 007: Blood Stone,Shooter,1,15459
15609,Writing and Speaking Beautiful Japanese DS,Misc,3,14515
15610,Sega Ages 2500 Series Vol. 26: Dynamite Deka,Action,3,11819
15611,Kong: The Animated Series,Action,2,1346
15612,Heavy Fire: Afghanistan,Shooter,4,13289
15613,Let's Dance with Mel B,Sports,1,3947
15614,Agatha Christie: Death on the Nile,Adventure,3,5068
15615,The Crew: Wild Run,Action,4,7811
15616,Toukiden 2,Action,5,212
15617,Koisuru Otome to Shugo no Tate Portable,Adventure,3,541
15618,PachiPara 3D: Ooumi Monogatari 2 - Pachi Pro Fuuunroku Hana,Action,3,9157
15619,Nodame Cantabile: Tanoshii Ongaku no Jikan Desu,Misc,4,11683
15620,Iridium Runners,Racing,2,4349
15621,Ben 10 Omniverse 2,Action,1,10454
15622,"Shounen Onmyouji: Tsubasa Yoima, Ten e Kaere",Adventure,3,6418
15623,Bakumatsu Renka: Karyuu Kenshi-den,Adventure,2,14935
15624,Dancing on Ice,Sports,3,13787
15625,Tiny Toon Adventures: Wacky Stackers,Puzzle,2,11081
15626,Princess Frontier Portable,Adventure,5,10746
15627,Rock Blast,Puzzle,4,6286
15628,Touch Detective (JP sales),Adventure,3,16067
15629,Tomb Raider: Legend,Action,4,5496
15630,Emergency Mayhem,Racing,2,7335
15631,Rising Zan: The Samurai Gunman,Action,3,13253
15632,Mai-Otome Hime: Otome Butou Shi,Fighting,5,11876
15633,Robopon 2: Cross Version,Role-Playing,1,19725
15634,TMNT: Mutant Melee,Fighting,2,4067
15635,Ultimate Puzzle Games,Puzzle,2,15785
15636,Combat Flight Simulator 3: Battle for Europe,Simulation,1,10841
15637,Kimikare: New Semester,Action,2,5761
15638,Katekyoo Hitman Reborn! Kindan no Yami no Delta,Action,2,12009
15639,Haneru no Tobira Wii: Girigirissu,Misc,1,1217
15640,RoboCop,Shooter,4,1037
15641,Elminage II: Sousei no Megami to Unmei no Daichi,Role-Playing,1,1116
15642,Lara Croft and the Temple of Osiris,Action,1,16792
15643,Final Fantasy XIV: Heavensward,Action,1,5531
15644,Grisaia no Rakuen: Le Eden de la Grisaia,Adventure,1,10146
15645,Blazing Souls,Role-Playing,4,7422
15646,Seinaru Kana: Orichalcum no Na no Motoni,Action,3,476
15647,NHL 2K3,Sports,3,12594
15648,PDC World Championship Darts 2009,Sports,2,8985
15649,Tour de France 2014,Sports,2,7038
15650,The Hustle: Detroit Streets,Sports,3,6867
15651,Tail of the Sun,Role-Playing,3,19061
15652,Canada Hunt,Sports,3,5241
15653,Space Channel 5: Ulala's Cosmic Attack,Misc,2,220
15654,Airline Tycoon,Simulation,5,9467
15655,Virtua Quest,Role-Playing,2,9787
15656,Disney Sports Basketball,Sports,1,9801
15657,Bejeweled Blitz,Puzzle,5,4362
15658,Ozzy & Drix,Platform,5,13382
15659,Barnyard Blast: Swine of the Night,Platform,4,3471
15660,SBK09 Superbike World Championship,Racing,4,2932
15661,Song of the Deep,Action,5,16460
15662,Yamasa Digi World SP: Moeyo! Kung Fu Shukujo,Misc,5,17396
15663,Nobunaga no Yabou: Soutensoku with Power-Up Kit,Strategy,4,673
15664,Disney Sports Football,Sports,4,3530
15665,Castle Shikigami 2,Shooter,5,7642
15666,Wizardry Twin Pack,Role-Playing,3,6946
15667,Rabbids Invasion: The Interactive TV Show,Misc,3,9236
15668,Moe Star: Moeru Toudai Eigojuku,Misc,4,17934
15669,Gadget Racers (PAL),Racing,1,7726
15670,Pulse Racer,Racing,2,18574
15671,Freestyle Metal X,Racing,2,1679
15672,Tegami Bachi: Kokoro Tsumugu Mono e,Role-Playing,2,11190
15673,NEVES,Puzzle,1,19513
15674,Unreal Tournament 2004,Shooter,4,15055
15675,NBA 07,Sports,3,14431
15676,Antiphona no Seikahime: Tenshi no Gakufu Op.A,Role-Playing,4,4196
15677,Rogue Trooper,Shooter,5,17995
15678,Spirits & Spells,Platform,5,720
15679,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.2,Action,1,8277
15680,Balls of Fury,Sports,1,751
15681,50 Classic Games,Misc,3,14462
15682,The Longest Journey,Adventure,4,11522
15683,Eyeshield 21: Portable Edition,Role-Playing,5,2054
15684,Stronghold Legends,Strategy,1,13029
15685,Kabushiki Baibai Trainer: Kabutore! Next,Simulation,1,11648
15686,Machi: Unmei no Kousaten,Adventure,4,5249
15687,Winning Post 8 2016,Simulation,3,18068
15688,Golden Nugget Casino DS,Misc,3,9263
15689,Machi-ing Maker 4,Strategy,3,3774
15690,World Class Rugby 2: Kokunai Gekitou Hen '93,Sports,2,10479
15691,Pirates PlundArrr,Action,3,16523
15692,Robotics;Notes,Adventure,2,1204
15693,Ketsui Death Label,Shooter,5,3468
15694,Prince of Stride,Adventure,4,5871
15695,Syberia II,Adventure,5,16494
15696,SD Gundam Force,Shooter,1,3035
15697,Mechanic Master 2,Puzzle,2,5121
15698,Dungeons - The Dark Lord,Strategy,1,10311
15699,Clover no Kuni no Alice: Wonderful Wonder World,Adventure,2,495
15700,Shonen Jump's Yu-Gi-Oh! GX Card Almanac,Misc,3,18785
15701,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 9: CR Fever Captain Harlock,Misc,4,2782
15702,Lost: Via Domus,Action,1,6211
15703,Monster High 13 Wishes,Action,5,19858
15704,GA - Geijutsuka Art Design Class: Slapstick Wonder Land,Adventure,1,2549
15705,Planetarian: Chiisana Hoshi no Yume,Adventure,4,674
15706,Roommate Asami: Okusama wa Joshikousei,Adventure,4,15614
15707,Cabbage Patch Kids: The Patch Puppy Rescue,Misc,1,13417
15708,Sarah: Keeper of the Unicorn,Adventure,1,12521
15709,Pirates: Legend of the Black Buccaneer,Adventure,3,16696
15710,Back to the Future: The Game,Adventure,2,13541
15711,Post Mortem,Adventure,5,14213
15712,Ultraman Star Chronicles,Strategy,4,19740
15713,Ginga Tetsudou 999 DS,Adventure,4,19452
15714,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.3,Action,3,8453
15715,Amagoushi no Yakata,Adventure,5,10155
15716,Aedis Eclipse: Generation of Chaos,Role-Playing,4,6938
15717,This War of Mine,Action,2,6553
15718,Franklin: A Birthday Surprise,Misc,5,4204
15719,Nil Admirari no Tenbin: Teito Genwaku Toukidan,Adventure,3,19454
15720,Without Warning,Shooter,1,19451
15721,Marvel Superheroes 3D: Grandmaster's Challenge,Action,5,13748
15722,Suzunone Seven: Rebirth Knot,Adventure,3,16613
15723,Arslan: The Warriors of Legend,Action,1,13274
15724,"Hanayaka Kana, Ware ga Ichizoku: Tasogare Polarstar",Adventure,5,17273
15725,Zoids Dash,Role-Playing,2,17662
15726,Digimon Rumble Arena,Fighting,3,6735
15727,Vitamin X Evolution Plus,Adventure,2,10610
15728,Disciples III: Renaissance,Strategy,1,17737
15729,Revolution: 25th Anniversary Collection,Adventure,3,18922
15730,MX vs. ATV Supercross Encore,Sports,4,1391
15731,Final Fight: Streetwise,Action,4,7792
15732,Goblin Commander: Unleash the Horde,Strategy,1,14951
15733,Super Speed Machines,Racing,1,1531
15734,Nano Diver,Action,4,784
15735,Elkrone no Atelier: Dear for Otomate,Action,4,13752
15736,DJ Star,Misc,1,16789
15737,Top Gear RPM Tuning,Racing,4,7110
15738,Cookie & Cream,Platform,1,17192
15739,Memories Off: Yubikiri no Kioku,Adventure,5,6521
15740,Otometeki Koi Kakumei * Love Revo!! DS,Adventure,1,4922
15741,Clue / Mouse Trap / Perfection / Aggravation,Misc,5,17579
15742,Football Manager 2007,Sports,2,9180
15743,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.4,Action,1,14013
15744,Elven Legacy Collection,Strategy,4,8901
15745,My Ballet Studio,Simulation,5,19837
15746,Postman Pat: Special Delivery Service,Misc,5,13582
15747,Cross + Channel,Adventure,4,10140
15748,LEGO Star Wars II: The Original Trilogy,Action,4,14144
15749,Summer Challenge: Athletics Tournament,Sports,4,2863
15750,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Machiteba Tengoku! Makereba Jigoku! Ryoutsuryuu Ikkakusenkin Daisakusen!,Misc,2,18427
15751,Just Cause,Action,1,13204
15752,Abunai: Koi no Sousa Shitsu,Action,2,6521
15753,Blazing Angels: Squadrons of WWII,Simulation,4,15766
15754,Let's Yoga!,Misc,1,744
15755,Zero no Tsukaima: Muma ga Tsumugu Yokaze no Nocturne,Adventure,4,18186
15756,Memories Off: Yubikiri no Kikou,Adventure,4,14119
15757,L.G.S: Shinsetsu Houshinengi,Action,3,18661
15758,Battle Engine Aquila,Shooter,1,14496
15759,Turbo: Super Stunt Squad,Sports,4,7021
15760,Hurry Up Hedgehog!,Racing,2,2623
15761,Hands On! Tangrams,Puzzle,5,7539
15762,Puzzle Chronicles,Puzzle,3,1733
15763,Discworld II: Mortality Bytes!,Adventure,3,16085
15764,One Piece Mansion,Action,2,15035
15765,Uchi no 3 Shimai DS,Misc,1,6784
15766,Divinity: Original Sin,Role-Playing,2,16214
15767,Soul Eater: Monotone Princess,Action,1,2662
15768,Strike Witches: Shirogane no Tsubasa,Strategy,2,9521
15769,Big Idea's VeggieTales: LarryBoy and the Bad Apple,Action,5,19274
15770,Still Life 2,Adventure,5,16939
15771,Metal Fight Beyblade: Choujou Kessen! Big Bang Bladers,Action,5,13429
15772,Clock Zero: Shuuen no Ichibyou - ExTime,Action,1,766
15773,Moujuutsukai to Oujisama,Adventure,5,17576
15774,Root Infinity Rexx,Adventure,5,18832
15775,Cube,Puzzle,1,19888
15776,Shinseiki GPX Cyber Formula: Road To The INFINITY 4,Racing,2,3283
15777,Army Men: Major Malfunction,Shooter,1,5845
15778,Dunamis 15,Adventure,1,2717
15779,Sansuu Puzzle de Migaku: Gakken Otona no Shikou Sense,Misc,2,2381
15780,Worms World Party,Strategy,2,13251
15781,Yoake Yori Ruriiro na Portable,Adventure,4,18018
15782,Big Bass Fishing,Action,4,12822
15783,Reine des Fleurs,Action,1,6692
15784,Gears of War,Shooter,1,17379
15785,Densha de Go! Shinkansen EX: Sanyou Shinkansen-hen,Simulation,1,9777
15786,Namco Museum 50th Anniversary (JP sales),Misc,2,6015
15787,Gummy Bears Magical Medallion,Platform,2,18101
15788,Colin McRae Rally 2005,Racing,5,17932
15789,Mana Khemia 2: Ochita Gakuen to Renkinjutsushi Tachi Portable+,Role-Playing,1,12354
15790,LEGO Star Wars: The Video Game,Action,4,19180
15791,"Moshi, Kono Sekai ni Kami-sama ga Iru to suru Naraba.",Adventure,3,469
15792,Dark Void,Action,5,1152
15793,Chou!! Super Nep League DS,Sports,2,3200
15794,Irritating Stick,Action,3,4650
15795,WTA Tour Tennis,Sports,5,3881
15796,Kaleidoeve,Adventure,5,2512
15797,Judge Dredd: Dredd Vs Death,Shooter,4,7654
15798,Star Trek: Legacy,Simulation,4,17252
15799,NHL 16,Sports,5,198
15800,Wall-E,Platform,2,17113
15801,Simple 2000 Series Vol. 105: The Maid Fuku to Kikanjuu,Action,1,3637
15802,Davis Cup Tennis,Sports,4,3865
15803,Pro Rally,Racing,4,15842
15804,XCOM 2,Strategy,4,6713
15805,Football Academy,Sports,4,9292
15806,Kimi ni Todoke: Sodateru Omoi,Adventure,5,84
15807,Call of Duty: Modern Warfare Trilogy,Shooter,2,6688
15808,Let's Pilates!,Misc,2,6932
15809,Memories Off #5: Encore,Adventure,2,15633
15810,Brave Story: Boku no Kioku to Negai,Role-Playing,5,16865
15811,Zombie Hunters 2,Action,5,8526
15812,WRC 5: FIA World Rally Championship,Sports,2,11305
15813,Custom Drive,Action,5,8167
15814,Ferrari: The Race Experience,Racing,4,9861
15815,Tsuyo Kiss 2 Gakki: Swift Love,Adventure,4,13049
15816,Achtung Panzer: Kharkov 1943,Strategy,5,13040
15817,Konductra,Puzzle,5,19076
15818,Samurai Jack: The Shadow of Aku,Action,1,5824
15819,Winning Post 7 2013,Sports,3,2090
15820,Platypus,Shooter,2,12075
15821,Command & Conquer 4: Tiberian Twilight,Strategy,3,5936
15822,The Incredibles: Rise of the Underminer,Action,2,3547
15823,Winter Sports 3: The Great Tournament,Sports,1,13848
15824,Farm Frenzy,Strategy,3,5272
15825,Ore wa Shoujo Mangaka,Action,3,8352
15826,Busou Renkin: Youkoso Papillon Park e,Action,5,11545
15827,A Vampyre Story,Adventure,2,15589
15828,Puyo Puyo Tetris,Puzzle,5,17871
15829,Exhibition Volume 6,Misc,2,3525
15830,Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu,Misc,4,18818
15831,The Haunted: Hell's Reach,Shooter,1,3616
15832,Phoenix Wright: Ace Attorney Trilogy,Adventure,3,11376
15833,Kuma no Pooh-San: 100 Acre no Mori no Cooking Book,Misc,2,6762
15834,LifeSigns: Surgical Unit,Simulation,5,3903
15835,I Love Horses: Rider's Paradise,Simulation,3,14158
15836,Kao the Kangaroo Round 2,Platform,3,4574
15837,Majesty 2 Collection,Strategy,5,8748
15838,Sniper Elite,Shooter,5,1909
15839,The Dark Hills of Cherai,Puzzle,5,7776
15840,FIFA Soccer 08,Sports,4,15957
15841,Zoey 101: Field Trip Fiasco,Action,4,3807
15842,Dream C Club: GoGo,Adventure,4,1580
15843,Battle Spirits: Hero's Soul,Role-Playing,1,8634
15844,Usavichi: Game no Jikan,Action,2,3147
15845,Pachi-Slot Higrashi no Naku Koro ni Matsuri,Misc,1,9224
15846,Otona no Renai Shousetsu: Harlequin Selection,Misc,3,14694
15847,White Album 2: Shiawase no Mukougawa,Adventure,1,2987
15848,W.L.O. Sekai Renai Kikousen,Adventure,4,2925
15849,Psychedelica of the Black Butterfly,Action,1,10146
15850,Final Fantasy XI: All-In-One Pack 2006,Role-Playing,3,10664
15851,Joint Operations: Combined Arms,Shooter,4,16776
15852,Poupee Girl DS 2: Elegant Mint / Sweet Pink Style,Misc,2,13802
15853,Winning Post 7: Maximum 2007,Sports,2,19486
15854,Monster Trux Offroad,Racing,4,16876
15855,Assault Suit Leynos,Shooter,3,6356
15856,Dragon Booster,Shooter,4,5323
15857,Germany's Next Topmodel 2011,Simulation,3,13482
15858,Drakensang: The Dark Eye,Role-Playing,1,16470
15859,Storm Lover 2nd,Misc,3,2683
15860,Kadenz fermata//Akkord:fortissimo,Adventure,5,15404
15861,DuckTales: Remastered,Action,4,12205
15862,Transformers: Prime,Action,4,11156
15863,Contrast,Platform,3,2368
15864,Arcana Famiglia 2,Adventure,4,18849
15865,Taishou Moebius Line Vitable,Adventure,4,8499
