userID,GameID,Publisher
5903,13088,Focus Home Interactive
10249,13089,Codemasters
19786,13090,Sony Computer Entertainment
8853,13091,Sega
4075,13092,Sega
5801,13093,ASCII Media Works
8852,13094,Namco Bandai Games
14209,13095,Acquire
15316,13096,Konami Digital Entertainment
4568,13097,Focus Home Interactive
3269,13098,D3Publisher
4076,13099,Konami Digital Entertainment
7242,13100,505 Games
19641,13101,Valcon Games
4259,13102,Electronic Arts
15367,13103,TDK Mediactive
8784,13104,Electronic Arts
5904,13105,Warner Bros. Interactive Entertainment
12267,13106,Acclaim Entertainment
1198,13107,Namco Bandai Games
7743,13108,Namco Bandai Games
16944,13109,Konami Digital Entertainment
14665,13110,DTP Entertainment
15442,13111,Sega
2062,13112,Virgin Interactive
5071,13113,Unknown
15780,13114,Ubisoft
17059,13115,Titus
19971,13116,Hudson Soft
18674,13117,Imagineer
16059,13118,Infogrames
17673,13119,Spike
2233,13120,Irem Software Engineering
7716,13121,Tecmo Koei
8878,13122,Mindscape
4002,13123,Namco Bandai Games
3609,13124,Big Ben Interactive
13209,13125,PQube
13723,13126,Little Orbit
916,13127,ASC Games
19562,13128,Tecmo Koei
13823,13129,Codemasters
18564,13130,Namco Bandai Games
1068,13131,NewKidCo
2209,13132,Zushi Games
173,13133,Nippon Ichi Software
15253,13134,Majesco Entertainment
10562,13135,THQ
17471,13136,Mastertronic
3645,13137,Namco Bandai Games
4269,13138,Ignition Entertainment
14605,13139,Majesco Entertainment
9226,13140,Capcom
13955,13141,THQ
11497,13142,Namco Bandai Games
12444,13143,Vap
6576,13144,5pb
14934,13145,Unknown
17821,13146,Psygnosis
4358,13147,Gamecock
13462,13148,Activision
17648,13149,Misawa
15859,13150,Tecmo Koei
11160,13151,Tecmo Koei
18582,13152,Global Star
8764,13153,Electronic Arts
8434,13154,Natsume
17986,13155,Ubisoft
1265,13156,SouthPeak Games
2045,13157,Level 5
1482,13158,Slitherine Software
16631,13159,Microsoft Game Studios
13116,13160,ASCII Media Works
1397,13161,Zoo Digital Publishing
6928,13162,Game Factory
18980,13163,Konami Digital Entertainment
18329,13164,Spike
19550,13165,Namco Bandai Games
14486,13166,Sega
7672,13167,Konami Digital Entertainment
2144,13168,Midas Interactive Entertainment
9232,13169,Vivendi Games
15121,13170,Square Enix
2047,13171,Sega
9366,13172,Focus Home Interactive
12566,13173,Namco Bandai Games
14237,13174,Kemco
14039,13175,UFO Interactive
2862,13176,Milestone S.r.l.
12192,13177,Sega
14579,13178,Konami Digital Entertainment
13828,13179,Konami Digital Entertainment
16637,13180,Global Star
7706,13181,Microsoft Game Studios
13738,13182,DreamCatcher Interactive
18762,13183,Codemasters
5580,13184,505 Games
1260,13185,Taito
891,13186,Tivola
13314,13187,THQ
13578,13188,Konami Digital Entertainment
17634,13189,Benesse
14317,13190,Genki
17116,13191,Activision
7194,13192,Nintendo
18590,13193,Activision
6622,13194,Hip Interactive
10614,13195,Konami Digital Entertainment
1935,13196,Midway Games
12936,13197,Nippon Ichi Software
6482,13198,Vivendi Games
15594,13199,Warner Bros. Interactive Entertainment
16360,13200,Ignition Entertainment
3670,13201,Take-Two Interactive
9248,13202,Majesco Entertainment
8608,13203,Infogrames
17455,13204,Aqua Plus
17541,13205,Tecmo Koei
3804,13206,Gainax Network Systems
11194,13207,Namco Bandai Games
10763,13208,Destineer
10252,13209,Ubisoft
4451,13210,SouthPeak Games
18053,13211,D3Publisher
12823,13212,Acclaim Entertainment
1033,13213,Titus
11976,13214,PQube
2394,13215,Sega
19042,13216,Konami Digital Entertainment
6017,13217,Tecmo Koei
9208,13218,Atlus
18443,13219,Activision Value
5598,13220,Konami Digital Entertainment
13166,13221,Takara
4592,13222,Tradewest
1386,13223,Konami Digital Entertainment
9920,13224,U.S. Gold
14530,13225,Storm City Games
2495,13226,Idea Factory
12997,13227,Electronic Arts
19686,13228,Alchemist
13151,13229,BAM! Entertainment
5344,13230,Team17 Software
13918,13231,Activision
3680,13232,Yeti
13654,13233,THQ
14174,13234,Take-Two Interactive
3796,13235,Idea Factory
15218,13236,Namco Bandai Games
17009,13237,Shogakukan
7647,13238,Sony Computer Entertainment
4060,13239,THQ
16074,13240,Idea Factory
18321,13241,Takara Tomy
11121,13242,Tecmo Koei
13761,13243,Hudson Soft
4991,13244,Capcom
14001,13245,Sega
7205,13246,Konami Digital Entertainment
19486,13247,Konami Digital Entertainment
2087,13248,System 3
11688,13249,Electronic Arts
6104,13250,Activision
16409,13251,Empire Interactive
8746,13252,Ubisoft
17697,13253,ESP
13451,13254,Tecmo Koei
14812,13255,Namco Bandai Games
7794,13256,Atlus
8713,13257,Pow
19529,13258,Ignition Entertainment
17463,13259,Starfish
4493,13260,Activision
17664,13261,Activision Value
14779,13262,Namco Bandai Games
6246,13263,Capcom
123,13264,Electronic Arts
18343,13265,Microsoft Game Studios
8909,13266,Navarre Corp
5825,13267,Electronic Arts
9201,13268,Codemasters
4970,13269,Namco Bandai Games
1877,13270,Namco Bandai Games
5575,13271,Paradox Interactive
14448,13272,MediaQuest
13099,13273,Konami Digital Entertainment
3129,13274,Tecmo Koei
9209,13275,Namco Bandai Games
11467,13276,Electronic Arts
19396,13277,Idea Factory
18083,13278,Zoo Digital Publishing
4818,13279,Hackberry
903,13280,N/A
15114,13281,Atari
17280,13282,Gremlin Interactive Ltd
6863,13283,Namco Bandai Games
14215,13284,Idea Factory
7761,13285,Konami Digital Entertainment
8283,13286,THQ
6360,13287,Deep Silver
18795,13288,Conspiracy Entertainment
3239,13289,Electronic Arts
15303,13290,Deep Silver
2135,13291,Ubisoft
3296,13292,Capcom
5490,13293,Tecmo Koei
10981,13294,Astragon
18866,13295,Mastiff
18801,13296,Zoo Digital Publishing
15708,13297,Konami Digital Entertainment
14401,13298,Namco Bandai Games
2170,13299,505 Games
2776,13300,Kalypso Media
10920,13301,Bigben Interactive
9947,13302,Storm City Games
1168,13303,THQ
1050,13304,MTV Games
6568,13305,Rising Star Games
18353,13306,Capcom
10004,13307,Acclaim Entertainment
18102,13308,Ubisoft
15724,13309,Jaleco
3502,13310,Atari
17168,13311,Success
19757,13312,Microsoft Game Studios
1451,13313,Sega
2691,13314,Microsoft Game Studios
15998,13315,Global Star
12325,13316,Nintendo
13178,13317,Tecmo Koei
14653,13318,Aqua Plus
5824,13319,Namco Bandai Games
5864,13320,Namco Bandai Games
4368,13321,Konami Digital Entertainment
11516,13322,Namco Bandai Games
17080,13323,Home Entertainment Suppliers
12776,13324,Deep Silver
9271,13325,Activision
9114,13326,Black Bean Games
1680,13327,Majesco Entertainment
8732,13328,Sony Computer Entertainment
976,13329,Metro 3D
15066,13330,SouthPeak Games
15562,13331,Microsoft Game Studios
12715,13332,Atlus
11111,13333,Electronic Arts
5260,13334,Max Five
15621,13335,Atari
2361,13336,Activision Value
11095,13337,Konami Digital Entertainment
3401,13338,Aqua Plus
12702,13339,Midas Interactive Entertainment
6586,13340,THQ
11967,13341,Jaleco
14710,13342,Codemasters
17889,13343,Namco Bandai Games
1917,13344,Square Enix
13867,13345,Ubisoft
1542,13346,Majesco Entertainment
12608,13347,Atari
16613,13348,Telltale Games
4323,13349,Namco Bandai Games
12206,13350,Konami Digital Entertainment
5054,13351,Namco Bandai Games
9880,13352,Electronic Arts
17141,13353,Vivendi Games
10354,13354,505 Games
1242,13355,D3Publisher
16030,13356,Activision
16067,13357,Oxygen Interactive
2231,13358,Atari
10046,13359,Ubisoft
6117,13360,Electronic Arts
3647,13361,THQ
19847,13362,Arc System Works
19406,13363,Nippon Ichi Software
18727,13364,Ubisoft
5746,13365,Acclaim Entertainment
3523,13366,Sega
5651,13367,Namco Bandai Games
1619,13368,THQ
6792,13369,Jaleco
12855,13370,Take-Two Interactive
18699,13371,Activision
19737,13372,Deep Silver
15903,13373,Zoo Digital Publishing
6899,13374,505 Games
1744,13375,Arc System Works
11187,13376,DTP Entertainment
14078,13377,Level 5
13430,13378,Idea Factory
5242,13379,Sony Computer Entertainment
16485,13380,Big Ben Interactive
17136,13381,ChunSoft
15119,13382,Crave Entertainment
15841,13383,Phenomedia
4751,13384,Infogrames
6723,13385,505 Games
9715,13386,Ubisoft
12541,13387,Deep Silver
8329,13388,Take-Two Interactive
5841,13389,Atari
15560,13390,Sony Computer Entertainment
12993,13391,Ubisoft
9805,13392,Codemasters
3033,13393,FuRyu
9063,13394,Namco Bandai Games
14102,13395,Rising Star Games
3932,13396,Xplosiv
11943,13397,Activision Value
13161,13398,Idea Factory
313,13399,DTP Entertainment
18311,13400,Idea Factory
1689,13401,Zoo Digital Publishing
881,13402,Conspiracy Entertainment
17843,13403,Comfort
11340,13404,Namco Bandai Games
5791,13405,Monte Christo Multimedia
16722,13406,Eidos Interactive
8948,13407,Atari
2060,13408,Activision
19614,13409,Sega
5256,13410,Tecmo Koei
696,13411,Sony Computer Entertainment
6804,13412,Pony Canyon
7684,13413,Tecmo Koei
14648,13414,Activision
7883,13415,LucasArts
16838,13416,Tecmo Koei
2500,13417,SNK
8980,13418,Sony Computer Entertainment
17036,13419,Atlus
19651,13420,Warner Bros. Interactive Entertainment
16544,13421,Mindscape
10569,13422,Crave Entertainment
18276,13423,Ubisoft
905,13424,SquareSoft
6541,13425,THQ
14576,13426,Take-Two Interactive
7156,13427,Nintendo
707,13428,Tecmo Koei
12266,13429,Ubisoft
11239,13430,Kalypso Media
12394,13431,Eidos Interactive
17910,13432,Ubisoft
12811,13433,SCi
9579,13434,Playlogic Game Factory
11157,13435,Capcom
14803,13436,Takara
219,13437,Deep Silver
12988,13438,Electronic Arts
1113,13439,Sony Computer Entertainment
9047,13440,Activision
8328,13441,DTP Entertainment
11292,13442,LucasArts
10703,13443,Warner Bros. Interactive Entertainment
19295,13444,DreamCatcher Interactive
19657,13445,GT Interactive
10790,13446,Phenomedia
6145,13447,Idea Factory
19323,13448,Crave Entertainment
1605,13449,Banpresto
8114,13450,Atlus
16834,13451,Empire Interactive
6007,13452,Activision
2557,13453,THQ
10511,13454,Sega
16519,13455,Mindscape
4653,13456,Rising Star Games
18330,13457,Ubisoft
14221,13458,Asylum Entertainment
4809,13459,THQ
7318,13460,Riverhillsoft
1128,13461,Banpresto
7730,13462,SNK Playmore
5986,13463,Crave Entertainment
1744,13464,Activision
4820,13465,Capcom
17994,13466,Nippon Ichi Software
6511,13467,Focus Home Interactive
15506,13468,Natsume
5670,13469,Brash Entertainment
12792,13470,Activision
10734,13471,Sega
12872,13472,Prototype
659,13473,Unknown
19470,13474,Success
2705,13475,Tecmo Koei
10469,13476,Zoo Digital Publishing
1478,13477,Namco Bandai Games
8897,13478,Ubisoft
14087,13479,Microprose
4300,13480,Electronic Arts Victor
19830,13481,Atari
8771,13482,505 Games
9773,13483,Namco Bandai Games
17253,13484,Eidos Interactive
16667,13485,Ubisoft
11248,13486,Aksys Games
2095,13487,Storm City Games
8545,13488,Codemasters
11158,13489,Tecmo Koei
2253,13490,Red Storm Entertainment
8650,13491,Square Enix
794,13492,Deep Silver
17397,13493,Nintendo
4887,13494,Alternative Software
18930,13495,Konami Digital Entertainment
6630,13496,Eidos Interactive
17763,13497,Destineer
12579,13498,Tecmo Koei
18710,13499,Tecmo Koei
2112,13500,Media Works
494,13501,Capcom
1845,13502,Summitsoft
14353,13503,THQ
10105,13504,PQube
8437,13505,Codemasters
5405,13506,Ubisoft
17798,13507,Tommo
9824,13508,Codemasters
3009,13509,Sony Computer Entertainment
6078,13510,Milestone S.r.l
3765,13511,Atlus
2397,13512,Ubisoft
7894,13513,Paon
15040,13514,Virgin Interactive
12139,13515,Namco Bandai Games
242,13516,Playmore
16591,13517,D3Publisher
18121,13518,Electronic Arts
7380,13519,Zoo Digital Publishing
11426,13520,D3Publisher
18311,13521,Kadokawa Shoten
18653,13522,Compile Heart
4568,13523,Disney Interactive Studios
13773,13524,Konami Digital Entertainment
10084,13525,Nintendo
14372,13526,Sega
18458,13527,Sega
18665,13528,Empire Interactive
13781,13529,Eidos Interactive
14861,13530,Sega
17587,13531,MLB.com
9063,13532,Midway Games
39,13533,Capcom
3485,13534,Sony Computer Entertainment
12966,13535,Popcorn Arcade
7355,13536,SCi
13089,13537,505 Games
2236,13538,Crave Entertainment
3739,13539,Disney Interactive Studios
1020,13540,Idea Factory
11652,13541,Konami Digital Entertainment
9353,13542,Zoo Digital Publishing
10068,13543,Kool Kizz
1320,13544,Konami Digital Entertainment
5276,13545,Aqua Plus
5038,13546,Nordic Games
10534,13547,Banpresto
2937,13548,Koch Media
6889,13549,Ubisoft
7264,13550,Foreign Media Games
4153,13551,PQube
18087,13552,BAM! Entertainment
7464,13553,Astragon
9242,13554,O-Games
18876,13555,SNK Playmore
9289,13556,Namco Bandai Games
15366,13557,Ubisoft
7817,13558,Compile Heart
13158,13559,MTO
2279,13560,5pb
9996,13561,Spike
3382,13562,Konami Digital Entertainment
18800,13563,Aqua Plus
17732,13564,Square Enix
4675,13565,Electronic Arts
5262,13566,Takara Tomy
11181,13567,D3Publisher
18852,13568,Konami Digital Entertainment
1936,13569,Spike
2540,13570,Enterbrain
5405,13571,Level 5
8575,13572,Infogrames
17309,13573,Crave Entertainment
18773,13574,Ubisoft
9195,13575,Sega
2137,13576,Flashpoint Games
2356,13577,Vivendi Games
17316,13578,Idea Factory
16899,13579,49Games
8031,13580,Acclaim Entertainment
11479,13581,Marvelous Interactive
6341,13582,Namco Bandai Games
583,13583,Alchemist
11251,13584,DTP Entertainment
5386,13585,Takara Tomy
14711,13586,Konami Digital Entertainment
5659,13587,Unknown
908,13588,Global Star
11064,13589,Reef Entertainment
17688,13590,Namco Bandai Games
3124,13591,THQ
4528,13592,Tecmo Koei
15510,13593,TDK Mediactive
18361,13594,Popcorn Arcade
15197,13595,ChunSoft
16270,13596,Legacy Interactive
5463,13597,LucasArts
15497,13598,FuRyu
10459,13599,Marvelous Interactive
2969,13600,FuRyu
4055,13601,Oxygen Interactive
15626,13602,Activision
4394,13603,Electronic Arts
15479,13604,Nippon Ichi Software
1903,13605,Konami Digital Entertainment
1195,13606,Midas Interactive Entertainment
2359,13607,JoWood Productions
16304,13608,Starfish
14538,13609,Namco Bandai Games
12330,13610,Global Star
2961,13611,Majesco Entertainment
3347,13612,Konami Digital Entertainment
8312,13613,Electronic Arts
5655,13614,505 Games
13047,13615,3DO
3500,13616,Aqua Plus
6604,13617,Ignition Entertainment
15530,13618,Electronic Arts
17561,13619,Nintendo
17788,13620,Hudson Soft
16123,13621,Ubisoft
9573,13622,Namco Bandai Games
6676,13623,Microids
2819,13624,Electronic Arts
4865,13625,Ascaron Entertainment GmbH
19225,13626,Kadokawa Games
17077,13627,Deep Silver
13400,13628,Midway Games
19894,13629,Conspiracy Entertainment
19011,13630,Sega
10650,13631,Gust
11937,13632,Electronic Arts
9645,13633,Ubisoft
791,13634,Funbox Media
6112,13635,THQ
18431,13636,Popcorn Arcade
13507,13637,Black Bean Games
15516,13638,Capcom
13517,13639,Take-Two Interactive
7886,13640,Capcom
8064,13641,Idea Factory
15401,13642,Nintendo
15411,13643,505 Games
14270,13644,Unknown
19069,13645,Focus Home Interactive
2411,13646,SNK Playmore
6764,13647,Namco Bandai Games
9050,13648,505 Games
841,13649,Square Enix
19574,13650,Take-Two Interactive
5636,13651,Namco Bandai Games
14664,13652,Telltale Games
746,13653,Atari
8658,13654,Namco Bandai Games
6293,13655,Ubisoft
3196,13656,Rocket Company
13829,13657,Nippon Ichi Software
3997,13658,Namco Bandai Games
2051,13659,Spike
15527,13660,Ubisoft
9631,13661,Graffiti
7274,13662,Namco Bandai Games
3801,13663,Konami Digital Entertainment
6504,13664,Sega
14535,13665,Avanquest
15377,13666,Alawar Entertainment
8848,13667,Codemasters
335,13668,Prototype
6781,13669,Tecmo Koei
4913,13670,System 3 Arcade Software
11672,13671,Sony Computer Entertainment
7052,13672,Konami Digital Entertainment
6488,13673,Take-Two Interactive
14307,13674,N/A
2363,13675,Enix Corporation
8301,13676,System 3 Arcade Software
6905,13677,Funsta
745,13678,Marvelous Interactive
11816,13679,Eidos Interactive
5669,13680,DSI Games
4588,13681,Konami Digital Entertainment
13103,13682,Kadokawa Shoten
5629,13683,Telltale Games
11777,13684,Sega
15407,13685,Ubisoft
17478,13686,responDESIGN
13092,13687,5pb
15308,13688,Capcom
10690,13689,THQ
14567,13690,Black Bean Games
10488,13691,Global Star
6352,13692,CyberFront
16810,13693,Namco Bandai Games
10759,13694,Microsoft Game Studios
11301,13695,Cloud Imperium Games Corporation
13418,13696,3DO
3590,13697,Konami Digital Entertainment
6040,13698,Genki
790,13699,Electronic Arts
11179,13700,Idea Factory
1298,13701,Tecmo Koei
6194,13702,Namco Bandai Games
2303,13703,Capcom
9743,13704,Take-Two Interactive
15831,13705,THQ
8675,13706,Psygnosis
1419,13707,Spike
11738,13708,PopCap Games
17669,13709,GT Interactive
10926,13710,Konami Digital Entertainment
678,13711,Unknown
11231,13712,Konami Digital Entertainment
11255,13713,Tecmo Koei
6106,13714,Namco Bandai Games
13118,13715,Vivendi Games
12042,13716,Sega
15481,13717,Societa
8994,13718,Sega
3525,13719,Konami Digital Entertainment
17293,13720,THQ
1218,13721,Zushi Games
19093,13722,PQube
837,13723,Idea Factory
1373,13724,Data East
11234,13725,Take-Two Interactive
19430,13726,1C Company
6293,13727,Idea Factory
13301,13728,Activision
3803,13729,FuRyu
11937,13730,Destineer
13032,13731,Alchemist
11601,13732,GameMill Entertainment
3462,13733,Take-Two Interactive
6243,13734,Take-Two Interactive
12776,13735,Unknown
16104,13736,Konami Digital Entertainment
2850,13737,Banpresto
14633,13738,Unknown
14105,13739,Virtual Play Games
15127,13740,Namco Bandai Games
12797,13741,Ubisoft
4869,13742,Infogrames
17425,13743,Imagineer
7555,13744,Infogrames
606,13745,Atari
10464,13746,Konami Digital Entertainment
12707,13747,Takara
2492,13748,Ackkstudios
16619,13749,THQ
7741,13750,Tecmo Koei
11655,13751,Disney Interactive Studios
10507,13752,Codemasters
6151,13753,Capcom
8299,13754,Ackkstudios
15017,13755,Tecmo Koei
5074,13756,Majesco Entertainment
4811,13757,Namco Bandai Games
11201,13758,Ubisoft
16683,13759,Unknown
4852,13760,Sony Computer Entertainment
1677,13761,Sony Computer Entertainment
14513,13762,Sega
1639,13763,Sega
10776,13764,City Interactive
12219,13765,Namco Bandai Games
19954,13766,Idea Factory
6287,13767,Sega
2181,13768,Empire Interactive
6832,13769,IE Institute
6247,13770,Namco Bandai Games
13527,13771,Tecmo Koei
8339,13772,505 Games
1703,13773,Happinet
16888,13774,Vivendi Games
15951,13775,Ubisoft
17409,13776,Ubisoft
8001,13777,Falcom Corporation
17488,13778,Take-Two Interactive
15197,13779,Zoo Games
2461,13780,Interchannel
6289,13781,Tecmo Koei
11166,13782,Konami Digital Entertainment
18791,13783,Marvelous Interactive
15111,13784,Taito
1450,13785,Atari
19090,13786,NCSoft
1442,13787,Kalypso Media
18545,13788,Cloud Imperium Games Corporation
16341,13789,SNK Playmore
15966,13790,Ubisoft
860,13791,Square Enix
3669,13792,Compile Heart
4430,13793,Ubisoft
14458,13794,Kadokawa Shoten
7800,13795,Ubisoft
10842,13796,Deep Silver
3120,13797,Take-Two Interactive
4659,13798,Nintendo
13639,13799,D3Publisher
3485,13800,DHM Interactive
11289,13801,Flight-Plan
8266,13802,Rising Star Games
14461,13803,Namco Bandai Games
926,13804,Hect
7652,13805,XS Games
340,13806,Idea Factory
15056,13807,Konami Digital Entertainment
16364,13808,Capcom
3069,13809,Namco Bandai Games
12055,13810,Sony Computer Entertainment
17923,13811,5pb
12286,13812,Unknown
9762,13813,Ubisoft
9524,13814,Marvelous Interactive
17325,13815,Namco Bandai Games
2912,13816,Prototype
19498,13817,Sega
19963,13818,Sega
8590,13819,ASCII Media Works
8888,13820,Konami Digital Entertainment
7301,13821,Atari
16255,13822,Unknown
15894,13823,Electronic Arts
16469,13824,Atari
16848,13825,Namco Bandai Games
3690,13826,Electronic Arts
9517,13827,Konami Digital Entertainment
322,13828,505 Games
455,13829,Virgin Interactive
14032,13830,Ubisoft
5445,13831,Zoo Games
5078,13832,PQube
14915,13833,Electronic Arts
3752,13834,Tecmo Koei
17835,13835,Activision
3356,13836,System 3 Arcade Software
6827,13837,Empire Interactive
2460,13838,Electronic Arts
14468,13839,Sonnet
19574,13840,FuRyu
2734,13841,Deep Silver
17741,13842,Namco Bandai Games
19539,13843,Nippon Ichi Software
545,13844,Namco Bandai Games
15334,13845,Take-Two Interactive
8689,13846,XS Games
3006,13847,Namco Bandai Games
1667,13848,Konami Digital Entertainment
17358,13849,Global Star
10406,13850,Essential Games
16393,13851,Vivendi Games
12285,13852,Focus Home Interactive
1004,13853,Electronic Arts
845,13854,THQ
19928,13855,Namco Bandai Games
3289,13856,Idea Factory International
10744,13857,Infogrames
13349,13858,Take-Two Interactive
7741,13859,Zushi Games
165,13860,505 Games
6972,13861,Electronic Arts
11418,13862,Namco Bandai Games
2243,13863,Rage Software
17021,13864,ArtDink
9891,13865,Tecmo Koei
17396,13866,Experience Inc.
10670,13867,Codemasters
15993,13868,Atari
6986,13869,Koch Media
15616,13870,Tecmo Koei
5650,13871,Vivendi Games
18395,13872,Unknown
6719,13873,Insomniac Games
859,13874,Mindscape
8751,13875,Namco Bandai Games
7082,13876,Electronic Arts
5255,13877,Namco Bandai Games
11587,13878,Majesco Entertainment
10237,13879,Zoo Games
13810,13880,Hip Interactive
19200,13881,Little Orbit
7604,13882,Zoo Games
912,13883,Alternative Software
4777,13884,5pb
8447,13885,Black Bean Games
12095,13886,Microsoft Game Studios
4830,13887,Sega
8488,13888,D3Publisher
3277,13889,Nintendo
8152,13890,Codemasters
6335,13891,Ubisoft
14005,13892,Rondomedia
4557,13893,Seta Corporation
19335,13894,SCi
10308,13895,Sony Computer Entertainment
6208,13896,Namco Bandai Games
15457,13897,Rising Star Games
1135,13898,Ubisoft
6723,13899,Zoo Digital Publishing
18084,13900,Tecmo Koei
12437,13901,Namco Bandai Games
9080,13902,Konami Digital Entertainment
16630,13903,Namco Bandai Games
15229,13904,Enix Corporation
12474,13905,Foreign Media Games
9988,13906,THQ
7593,13907,Electronic Arts
11844,13908,Midas Interactive Entertainment
18856,13909,Time Warner Interactive
4956,13910,Storm City Games
4217,13911,Psygnosis
12702,13912,Warner Bros. Interactive Entertainment
15817,13913,Deep Silver
17579,13914,Electronic Arts
18703,13915,Namco Bandai Games
18467,13916,SNK
10707,13917,Ubisoft
3927,13918,Take-Two Interactive
9225,13919,THQ
6022,13920,Nippon Ichi Software
15679,13921,Konami Digital Entertainment
9089,13922,Namco Bandai Games
10516,13923,Flashpoint Games
11741,13924,Namco Bandai Games
1909,13925,Tru Blu Entertainment
19385,13926,Indie Games
5931,13927,Zenrin
15497,13928,Activision
18097,13929,Tecmo Koei
4541,13930,Nippon Ichi Software
8989,13931,Konami Digital Entertainment
5027,13932,Unknown
6327,13933,5pb
1301,13934,Namco Bandai Games
4199,13935,Eidos Interactive
7301,13936,Konami Digital Entertainment
8705,13937,Activision
9957,13938,Namco Bandai Games
18108,13939,Konami Digital Entertainment
6762,13940,Asmik Ace Entertainment
15265,13941,Valcon Games
5209,13942,Sony Computer Entertainment
11666,13943,Ubisoft
16187,13944,Destineer
4488,13945,Majesco Entertainment
11769,13946,Capcom
11069,13947,Iceberg Interactive
2692,13948,Gathering of Developers
13200,13949,Nintendo
12377,13950,Zoo Digital Publishing
3066,13951,Agetec
9486,13952,Capcom
10091,13953,Ignition Entertainment
18501,13954,Tecmo Koei
17536,13955,Tecmo Koei
5390,13956,Little Orbit
10286,13957,GungHo
7789,13958,Electronic Arts
8375,13959,Konami Digital Entertainment
10694,13960,NEC Interchannel
9264,13961,Konami Digital Entertainment
16862,13962,Ubisoft
10056,13963,Kadokawa Shoten
4271,13964,N/A
11704,13965,D3Publisher
5094,13966,Rising Star Games
7470,13967,Activision
18212,13968,Capcom
19315,13969,Tecmo Koei
15019,13970,Graffiti
10378,13971,Game Factory
17286,13972,Ubisoft
1657,13973,Sunsoft
3219,13974,Idea Factory
14521,13975,505 Games
11310,13976,Idea Factory
13288,13977,Namco Bandai Games
11896,13978,Idea Factory
15239,13979,Namco Bandai Games
17085,13980,D3Publisher
12517,13981,Namco Bandai Games
16416,13982,Focus Home Interactive
19737,13983,FuRyu
14192,13984,D3Publisher
11917,13985,Unknown
784,13986,Take-Two Interactive
15032,13987,Electronic Arts
11287,13988,5pb
7049,13989,Aqua Plus
9099,13990,Nippon Ichi Software
11934,13991,Ignition Entertainment
6958,13992,Daedalic Entertainment
405,13993,Tecmo Koei
3854,13994,Nippon Ichi Software
13371,13995,Electronic Arts
14123,13996,Activision
11793,13997,Magix
11868,13998,Ivolgamus
15940,13999,Sony Computer Entertainment
6012,14000,Capcom
5664,14001,GungHo
12923,14002,Namco Bandai Games
18725,14003,Microsoft Game Studios
6979,14004,Sega
11819,14005,Konami Digital Entertainment
4852,14006,Playlogic Game Factory
8658,14007,Happinet
11558,14008,Konami Digital Entertainment
3641,14009,Crave Entertainment
11456,14010,Capcom
11985,14011,Ubisoft
6159,14012,Universal Interactive
19774,14013,2D Boy
275,14014,Sega
8423,14015,Idea Factory
6251,14016,Tecmo Koei
13474,14017,Sony Computer Entertainment
16822,14018,O-Games
14963,14019,Idea Factory
4882,14020,Vivendi Games
6159,14021,Jaleco
11457,14022,Sega
19828,14023,Deep Silver
9688,14024,Konami Digital Entertainment
6699,14025,Namco Bandai Games
16497,14026,Namco Bandai Games
10740,14027,Konami Digital Entertainment
13461,14028,Ubisoft
1284,14029,Capcom
2803,14030,Ubisoft
10103,14031,Ocean
10351,14032,Unknown
2073,14033,Ignition Entertainment
9928,14034,Avalon Interactive
5106,14035,System 3 Arcade Software
16041,14036,Sega
17394,14037,MC2 Entertainment
11030,14038,Vivendi Games
10222,14039,Banpresto
11188,14040,Tecmo Koei
7178,14041,Eidos Interactive
7082,14042,Cave
1384,14043,D3Publisher
9514,14044,Game Factory
7535,14045,BAM! Entertainment
9380,14046,Namco Bandai Games
5332,14047,Tecmo Koei
764,14048,Unknown
11626,14049,Tradewest
17204,14050,Tecmo Koei
13164,14051,JoWood Productions
126,14052,Majesco Entertainment
5243,14053,Sega
3051,14054,Namco Bandai Games
5528,14055,Tecmo Koei
8053,14056,Ubisoft
8673,14057,Rising Star Games
19459,14058,Unknown
6986,14059,Sony Computer Entertainment
6285,14060,Ubisoft
11673,14061,Square Enix
5705,14062,Ubisoft
2486,14063,Oxygen Interactive
9759,14064,ChunSoft
15307,14065,Kalypso Media
10656,14066,Yeti
12739,14067,Avanquest
3737,14068,Midway Games
19595,14069,THQ
15083,14070,DTP Entertainment
1847,14071,Deep Silver
8257,14072,Global A Entertainment
10869,14073,Interplay
13784,14074,Konami Digital Entertainment
4754,14075,PQube
209,14076,Empire Interactive
4607,14077,Zoo Digital Publishing
5043,14078,Focus Home Interactive
16289,14079,JoWood Productions
12617,14080,THQ
843,14081,THQ
14597,14082,Sony Computer Entertainment
1569,14083,Ignition Entertainment
18110,14084,Eidos Interactive
312,14085,Ubisoft
6186,14086,DTP Entertainment
913,14087,Tecmo Koei
18303,14088,DreamCatcher Interactive
14325,14089,N/A
6560,14090,Jester Interactive
9509,14091,Activision
7401,14092,Majesco Entertainment
14963,14093,Prototype
15356,14094,Telltale Games
1976,14095,Konami Digital Entertainment
14674,14096,Idea Factory
11344,14097,Ubisoft
19042,14098,Namco Bandai Games
8478,14099,Marvelous Interactive
6939,14100,Unknown
1986,14101,Tecmo Koei
12796,14102,Kando Games
13536,14103,D3Publisher
14455,14104,Jaleco
11535,14105,D3Publisher
14612,14106,Activision
14717,14107,Activision
14341,14108,D3Publisher
13239,14109,O-Games
2916,14110,Shogakukan
15751,14111,Unknown
14970,14112,Paradox Interactive
